Date,AAPL,ACN,AOS,ATVI,INR,KO,MMM,MSFT,PEP
2010-02-22,6.1014862060546875,31.767290115356445,6.216926097869873,9.552787780761719,38.540000915527344,18.52629852294922,56.20332717895508,22.087121963500977,42.714332580566406
2010-02-23,5.999195575714111,31.423856735229492,6.1671142578125,9.480894088745117,38.540000915527344,18.342302322387695,55.52761459350586,21.77960777282715,42.28316116333008
2010-02-24,6.108791828155518,31.43947410583496,6.258439064025879,9.624679565429688,38.540000915527344,18.452695846557617,55.77840805053711,22.01024627685547,42.48847961425781
2010-02-25,6.149587154388428,31.025793075561523,6.261204242706299,9.633666038513184,38.540000915527344,17.770252227783203,55.54850387573242,21.9871826171875,42.6390495300293
2010-02-26,6.2293477058410645,31.197498321533203,6.268123626708984,9.552787780761719,38.29999923706055,17.636445999145508,55.83414077758789,22.04099464416504,42.75539779663086
2010-03-01,6.362387180328369,31.291160583496094,6.351145267486572,9.831372261047363,38.380001068115234,17.820436477661133,56.13368225097656,22.310068130493164,43.412445068359375
2010-03-02,6.358124256134033,31.689226150512695,6.522721290588379,9.714548110961914,38.599998474121094,17.830472946166992,56.51681900024414,21.879554748535156,43.66566467285156
2010-03-03,6.372737884521484,31.72043800354004,6.560082912445068,9.858331680297852,38.959999084472656,18.041229248046875,56.42626953125,21.879554748535156,44.09991455078125
2010-03-04,6.414748191833496,31.931184768676758,6.560082912445068,9.912252426147461,38.59700012207031,18.221872329711914,56.4401741027832,22.01024627685547,44.18952560424805
2010-03-05,6.6656036376953125,32.14194107055664,6.611278533935547,9.912252426147461,38.59700012207031,18.29881477355957,57.42939758300781,21.979488372802734,44.36873245239258
2010-03-08,6.66956090927124,32.36048126220703,6.560082912445068,9.98414421081543,38.90999984741211,18.218528747558594,56.642215728759766,22.01024627685547,44.21710205078125
2010-03-09,6.789509296417236,32.828800201416016,6.580837249755859,9.98414421081543,38.65999984741211,18.12485694885254,57.11591720581055,22.14093017578125,44.361854553222656
2010-03-10,6.844915390014648,32.828800201416016,6.594673156738281,10.047052383422852,38.91999816894531,18.131549835205078,56.81635284423828,22.271625518798828,44.41009521484375
2010-03-11,6.865008354187012,32.78196334838867,6.690150260925293,10.343613624572754,38.900001525878906,18.07758331298828,56.60737991333008,22.433076858520508,44.78229522705078
2010-03-12,6.898496627807617,32.87562561035156,6.719206809997559,10.307665824890137,38.88999938964844,17.993270874023438,56.69096374511719,22.502267837524414,44.871910095214844
2010-03-15,6.814472675323486,33.172218322753906,6.821601390838623,10.370569229125977,39.099998474121094,18.094451904296875,56.60737991333008,22.51764488220215,45.59564971923828
2010-03-16,6.833042621612549,32.78196334838867,6.8575758934021,10.460437774658203,39.029998779296875,18.111310958862305,56.886016845703125,22.57914161682129,45.54051208496094
2010-03-17,6.822996616363525,32.96928405761719,6.890784740447998,10.595235824584961,39.16999816894531,18.15853500366211,57.24825668334961,22.779027938842773,45.88515090942383
2010-03-18,6.8391313552856445,33.00050735473633,6.870028972625732,10.748008728027344,39.16999816894531,18.195634841918945,58.28622817993164,22.763647079467773,45.850685119628906
2010-03-19,6.766066551208496,32.828800201416016,6.799459934234619,10.622196197509766,39.22990036010742,18.465444564819336,57.09500503540039,22.748268127441406,45.87824249267578
2010-03-22,6.842175483703613,33.11758041381836,6.901854038238525,10.748008728027344,39.060001373291016,18.394622802734375,57.011417388916016,22.755962371826172,45.705936431884766
2010-03-23,6.952076435089111,33.09416961669922,7.267148017883301,10.75699520111084,39.349998474121094,18.65094566345215,57.366676330566406,22.97121810913086,46.08502960205078
2010-03-24,6.982824325561523,32.61806106567383,7.231173515319824,10.721049308776855,39.064998626708984,18.421602249145508,56.85121154785156,22.794397354125977,45.67148208618164
2010-03-25,6.900017738342285,32.407318115234375,7.114941596984863,10.61320972442627,38.880001068115234,18.48230743408203,56.37746047973633,23.071165084838867,45.871360778808594
2010-03-26,7.029404640197754,33.09416961669922,7.112176418304443,10.75699520111084,39.19300079345703,18.43171501159668,56.42626953125,22.802087783813477,45.89893341064453
2010-03-29,7.074764728546143,33.01612091064453,7.19519567489624,10.694087982177734,39.70000076293945,18.47218894958496,56.67704391479492,22.748268127441406,45.871360778808594
2010-03-30,7.180098533630371,32.94587326049805,7.293436050415039,10.81091594696045,39.70000076293945,18.505918502807617,58.7111701965332,22.886661529541016,46.02299118041992
2010-03-31,7.154221057891846,32.74292755126953,7.27406644821167,10.828889846801758,39.58000183105469,18.549758911132812,58.21657943725586,22.51764488220215,45.602535247802734
2010-04-01,7.183752536773682,32.657081604003906,7.267148017883301,10.71206283569336,39.63999938964844,18.65094566345215,58.41162872314453,22.41769790649414,45.96096420288086
2010-04-05,7.26046895980835,32.75074005126953,7.435962200164795,10.81091594696045,40.06999969482422,18.502546310424805,58.64848327636719,22.502267837524414,45.47846984863281
2010-04-06,7.292433738708496,32.407318115234375,7.462248802185059,10.846860885620117,40.154998779296875,18.310300827026367,58.75993347167969,22.54069709777832,45.761077880859375
2010-04-07,7.324705600738525,32.43852996826172,7.4110541343688965,10.882807731628418,40.029998779296875,18.151782989501953,58.27927017211914,22.563764572143555,45.48537826538086
2010-04-08,7.30491828918457,32.70390701293945,7.49822473526001,10.891796112060547,40.040000915527344,18.13155174255371,57.784637451171875,23.001968383789062,45.4715690612793
2010-04-09,7.360930919647217,33.42979431152344,7.567409038543701,11.215312957763672,40.20000076293945,18.411474227905273,58.16082763671875,23.32486343383789,45.74040603637695
2010-04-12,7.376153945922852,33.61711883544922,7.510676860809326,11.233288764953613,40.279998779296875,18.46881675720215,58.0145378112793,23.309490203857422,45.71283721923828
2010-04-13,7.380418300628662,33.64053726196289,7.714080810546875,11.026595115661621,39.994998931884766,18.556507110595703,58.47430419921875,23.409423828125,45.761077880859375
2010-04-14,7.479661464691162,33.888553619384766,7.830310821533203,10.694087982177734,39.994998931884766,18.532907485961914,58.78778076171875,23.693880081176758,45.6921501159668
2010-04-15,7.577994346618652,34.04603958129883,7.755593776702881,10.487397193908691,40.31999969482422,18.30018424987793,59.21273422241211,23.732316970825195,45.67837142944336
2010-04-16,7.53171968460083,33.97517395019531,7.748671531677246,10.595235824584961,40.02000045776367,18.53964614868164,58.34891128540039,23.57855224609375,45.58875274658203
2010-04-19,7.521674156188965,33.72320556640625,7.725151538848877,10.505370140075684,39.529998779296875,18.657691955566406,58.44645309448242,23.86301040649414,45.57497787475586
2010-04-20,7.446174144744873,34.384605407714844,7.189661502838135,10.667129516601562,39.970001220703125,18.37100601196289,59.40082931518555,24.109018325805664,45.42332077026367
2010-04-21,7.8915629386901855,34.628692626953125,7.203500747680664,10.559289932250977,40.207000732421875,18.276575088500977,59.700340270996094,24.08595848083496,45.47846984863281
2010-04-22,8.112277030944824,34.58144760131836,7.315576553344727,10.41550350189209,40.099998474121094,18.317045211791992,59.9442024230957,24.13208770751953,44.63755798339844
2010-04-23,8.245012283325195,35.17197799682617,7.361238479614258,10.424489974975586,40.16999816894531,18.17202377319336,60.31338882446289,23.801504135131836,44.60306930541992
2010-04-26,8.204523086547852,34.699554443359375,7.336333751678467,10.406515121459961,40.029998779296875,18.121431350708008,60.9124641418457,23.916824340820312,44.81675720214844
2010-04-27,7.977412223815918,34.0145378112793,7.269917011260986,10.2807035446167,39.79999923706055,17.83138084411621,61.2817268371582,23.716936111450195,44.27224349975586
2010-04-28,7.96401834487915,34.26649856567383,7.216444969177246,9.822385787963867,39.79999923706055,17.99664306640625,61.469764709472656,23.763063430786133,44.63066101074219
2010-04-29,8.178340911865234,34.794044494628906,7.426161289215088,10.11894702911377,39.79999923706055,18.12480354309082,62.22909927368164,23.832252502441406,44.94084930419922
2010-04-30,7.94849157333374,34.36098861694336,7.170616149902344,9.957186698913574,40.20989990234375,18.026996612548828,61.769309997558594,23.478618621826172,44.95461654663086
2010-05-03,8.108624458312988,34.44759750366211,7.316441059112549,10.020092010498047,39.904998779296875,18.13155174255371,62.56349182128906,23.72462272644043,45.27857971191406
2010-05-04,7.875122547149658,33.8570671081543,7.145614147186279,9.840359687805176,39.53499984741211,17.935935974121094,61.07966232299805,23.16341209411621,45.099365234375
2010-05-05,7.793231010437012,33.20354461669922,6.927565574645996,9.660626411437988,39.380001068115234,18.097824096679688,60.320369720458984,22.948156356811523,44.94084930419922
2010-05-06,7.496710300445557,32.35317611694336,6.8914570808410645,9.42697525024414,38.77000045776367,17.639142990112305,58.68329620361328,22.279319763183594,44.596195220947266
2010-05-07,7.180400371551514,31.746910095214844,6.630350589752197,9.489880561828613,38.88999938964844,17.76392936706543,57.56174850463867,21.68735694885254,44.50658416748047
2010-05-10,7.732344150543213,32.32168960571289,6.988674163818359,9.786439895629883,39.55500030517578,18.225980758666992,59.88844680786133,22.24856948852539,45.77486801147461
2010-05-11,7.809367656707764,32.40042495727539,6.933121204376221,9.795427322387695,39.11600112915039,18.080965042114258,59.240596771240234,22.20244026184082,45.871360778808594
2010-05-12,7.978935718536377,32.64451217651367,7.203946590423584,9.993130683898926,39.15010070800781,18.219234466552734,60.215877532958984,22.632963180541992,46.14019012451172
2010-05-13,7.86538028717041,32.14059066772461,7.156725883483887,9.849346160888672,39.40999984741211,18.040485382080078,59.623714447021484,22.479202270507812,45.823123931884766
2010-05-14,7.727164268493652,30.69969940185547,6.967843055725098,9.606708526611328,39.0,17.98990249633789,58.98981475830078,22.24087905883789,45.54051208496094
2010-05-17,7.739346027374268,31.353227615356445,6.8345136642456055,9.660626411437988,38.970001220703125,18.01350975036621,58.98981475830078,22.24856948852539,46.009212493896484
2010-05-18,7.682719707489014,30.912290573120117,6.710906982421875,9.552787780761719,38.720001220703125,17.90895652770996,58.5300407409668,22.08639144897461,45.857582092285156
2010-05-19,7.560339450836182,30.89653968811035,6.658129692077637,9.4449462890625,37.77009963989258,17.915693283081055,57.860595703125,21.808382034301758,45.51982498168945
2010-05-20,7.238244533538818,29.88870620727539,6.42341423034668,9.310148239135742,37.459999084472656,17.382816314697266,55.78562545776367,20.935739517211914,44.0172004699707
2010-05-21,7.377070426940918,30.030424118041992,6.435913562774658,9.202308654785156,37.43000030517578,17.399681091308594,56.57077407836914,20.727224349975586,43.82421112060547
2010-05-24,7.512237071990967,30.187910079956055,6.288695812225342,9.211295127868652,37.5,17.355833053588867,55.79265594482422,20.287046432495117,43.64500427246094
2010-05-25,7.4653544425964355,29.865081787109375,6.348415374755859,9.238255500793457,36.86149978637695,17.072532653808594,55.70852279663086,20.132596969604492,43.3486213684082
2010-05-26,7.431560039520264,29.45564079284668,6.401193618774414,9.453935623168945,37.560001373291016,16.890405654907227,55.498226165771484,19.314006805419922,42.204410552978516
2010-05-27,7.712860584259033,30.117046356201172,6.637297630310059,9.651638984680176,37.560001373291016,17.278263092041016,57.082489013671875,20.078536987304688,43.35551071166992
2010-05-28,7.820323944091797,29.542259216308594,6.474801063537598,9.660626411437988,38.40999984741211,17.335594177246094,55.59635925292969,19.924081802368164,43.3486213684082
2010-06-01,7.94057559967041,28.90448570251465,6.285918712615967,9.49886703491211,37.52000045776367,17.298498153686523,54.72712326049805,19.99359130859375,43.258995056152344
2010-06-02,8.035561561584473,28.998973846435547,6.366471290588379,9.714548110961914,37.7400016784668,17.676240921020508,55.19679260253906,20.433774948120117,44.078609466552734
2010-06-03,8.010295867919922,29.802085876464844,6.570631980895996,9.885293006896973,37.79999923706055,17.790912628173828,54.916378021240234,20.74267578125,44.0161018371582
2010-06-04,7.792319297790527,29.077701568603516,6.3692498207092285,9.615693092346191,37.5,17.291749954223633,53.34616470336914,19.916364669799805,42.6755485534668
2010-06-07,7.639492034912109,28.778507232666016,6.267862796783447,9.52582836151123,37.4901008605957,17.133235931396484,52.39279556274414,19.53023910522461,42.876976013183594
2010-06-08,7.590477466583252,28.691898345947266,6.402580738067627,9.462922096252441,37.75,17.38956069946289,52.51896667480469,19.39124298095703,43.5160026550293
2010-06-09,7.403858184814453,28.691898345947266,6.419246673583984,9.337108612060547,37.52000045776367,17.3187313079834,52.4278450012207,19.144119262695312,43.40487289428711
2010-06-10,7.626399040222168,29.65249252319336,6.7011823654174805,9.606708526611328,37.91999816894531,17.689729690551758,54.278465270996094,19.30628776550293,44.34257125854492
2010-06-11,7.71773099899292,29.63674545288086,6.837289810180664,9.759478569030762,37.880001068115234,17.567283630371094,54.88834762573242,19.815975189208984,44.14807891845703
2010-06-14,7.741171836853027,29.76272201538086,6.672018051147461,9.831372261047363,38.040000915527344,17.51966667175293,54.77621078491211,19.692413330078125,44.34951400756836
2010-06-15,7.905871868133545,30.345378875732422,6.842845916748047,10.190836906433105,38.040000915527344,17.74755096435547,55.91880416870117,20.526443481445312,44.62039566040039
2010-06-16,8.13602352142334,30.463491439819336,6.887289524078369,10.020092010498047,38.040000915527344,17.822376251220703,56.69691467285156,20.325658798217773,44.39118957519531
2010-06-17,8.2766695022583,30.30600929260254,6.881733417510986,10.208810806274414,38.040000915527344,17.808773040771484,56.802101135253906,20.364274978637695,44.794044494628906
2010-06-18,8.343648910522461,30.652454376220703,6.838681221008301,10.307665824890137,38.040000915527344,17.791765213012695,56.9072380065918,20.418325424194336,44.509254455566406
2010-06-21,8.224922180175781,30.557971954345703,6.633129596710205,10.370569229125977,38.040000915527344,17.849584579467773,57.11051940917969,20.039920806884766,44.467586517333984
2010-06-22,8.336950302124023,30.109159469604492,6.558131694793701,10.065023422241211,38.56999969482422,17.84278106689453,56.10108184814453,19.900920867919922,43.96748352050781
2010-06-23,8.249272346496582,30.054052352905273,6.595630645751953,10.07401180267334,38.099998474121094,17.767953872680664,56.164161682128906,19.545686721801758,43.57158660888672
2010-06-24,8.189300537109375,29.565874099731445,6.585909366607666,9.903265953063965,38.402000427246094,17.618301391601562,54.804237365722656,19.30628776550293,43.34235763549805
2010-06-25,8.119284629821777,31.92800521850586,6.745626449584961,9.885293006896973,38.42100143432617,17.094518661499023,55.308956146240234,18.943326950073242,42.210174560546875
2010-06-28,8.167991638183594,31.27447509765625,6.8622894287109375,9.903265953063965,37.4901008605957,17.3734188079834,55.365028381347656,18.77342987060547,43.03673553466797
2010-06-29,7.798712730407715,30.431997299194336,6.774792671203613,9.52582836151123,37.4900016784668,17.118324279785156,55.02154541015625,18.001182556152344,42.52968215942383
2010-06-30,7.657449245452881,30.431997299194336,6.692850112915039,9.42697525024414,37.4900016784668,17.046899795532227,55.37205123901367,17.769506454467773,42.335201263427734
2010-07-01,7.564599514007568,30.140657424926758,6.690072536468506,9.435958862304688,37.84000015258789,17.01628875732422,55.063602447509766,17.88534927368164,42.73111343383789
2010-07-02,7.517716884613037,29.872947692871094,6.727572441101074,9.561775207519531,37.4900016784668,17.023088455200195,54.44672393798828,17.970291137695312,42.73806381225586
2010-07-06,7.5691680908203125,30.24302101135254,6.691460132598877,9.471909523010254,37.11000061035156,17.15233612060547,54.77621078491211,18.39502716064453,42.81447219848633
2010-07-07,7.874818325042725,30.912290573120117,7.0372843742370605,9.867319107055664,37.7599983215332,17.50606346130371,56.44456100463867,18.765714645385742,43.71049118041992
2010-07-08,7.8571624755859375,30.97528076171875,7.138669013977051,9.948198318481445,37.7599983215332,17.829177856445312,56.93527603149414,18.85066032409668,44.45370101928711
2010-07-09,7.90374231338501,31.03826332092285,7.256720066070557,9.966171264648438,37.7599983215332,17.822376251220703,57.59421157836914,18.742542266845703,44.10639190673828
2010-07-12,7.832805633544922,31.282358169555664,7.192834854125977,9.993130683898926,37.83000183105469,17.839380264282227,57.66431427001953,19.175003051757812,44.27311325073242
2010-07-13,7.665675163269043,31.691783905029297,7.5081048011779785,10.253745079040527,38.029998779296875,17.931222915649414,58.568599700927734,19.406681060791016,44.057777404785156
2010-07-14,7.693984031677246,31.573671340942383,7.421994209289551,10.154891967773438,37.869998931884766,17.965227127075195,58.21810531616211,19.646081924438477,44.14807891845703
2010-07-15,7.655019760131836,31.510704040527344,7.390052318572998,10.181851387023926,37.880001068115234,17.975431442260742,58.225101470947266,19.70013427734375,43.8702392578125
2010-07-16,7.60783052444458,30.707578659057617,7.106727123260498,9.993130683898926,37.56999969482422,17.81217384338379,56.74599075317383,19.221343994140625,43.37709045410156
2010-07-19,7.476311206817627,30.841415405273438,7.210890769958496,10.226783752441406,37.56999969482422,17.778162002563477,56.93527603149414,19.48391342163086,43.0992431640625
2010-07-20,7.668412208557129,30.628826141357422,7.149781227111816,10.298678398132324,37.45000076293945,18.108083724975586,57.615234375,19.676963806152344,44.960750579833984
2010-07-21,7.739953994750977,30.40049934387207,7.296999931335449,10.100972175598145,37.45000076293945,18.393779754638672,57.692352294921875,19.398956298828125,44.418968200683594
2010-07-22,7.885474681854248,31.30596923828125,7.476161956787109,10.442463874816895,37.45000076293945,18.454999923706055,59.409786224365234,19.95498275756836,44.59956359863281
2010-07-23,7.913480758666992,31.794153213500977,7.6330976486206055,10.541316032409668,37.97999954223633,18.62166404724121,60.40521240234375,19.931814193725586,44.766265869140625
2010-07-26,7.893389701843262,31.872875213623047,7.795596122741699,10.703075408935547,37.97999954223633,18.686281204223633,61.21137237548828,20.155765533447266,45.134395599365234
2010-07-27,8.03951644897461,31.75478744506836,7.612267971038818,10.730034828186035,37.97999954223633,18.723695755004883,60.84685134887695,20.202098846435547,45.62754440307617
2010-07-28,7.944533824920654,31.384708404541016,7.654090404510498,10.65814208984375,38.0099983215332,18.665876388549805,60.76974105834961,20.039920806884766,45.28721237182617
2010-07-29,7.857769966125488,30.90441131591797,7.683369159698486,10.586251258850098,38.25,18.70329475402832,60.524391174316406,20.10170555114746,45.07188034057617
2010-07-30,7.8315887451171875,31.21148681640625,7.623419761657715,10.676115989685059,38.25,18.744108200073242,59.96357727050781,19.931814193725586,45.08577346801758
2010-08-02,7.971630096435547,31.75478744506836,7.757264137268066,10.739021301269531,38.5,19.186264038085938,61.274478912353516,20.33338165283203,45.33583068847656
2010-08-03,7.974060535430908,31.49494171142578,7.638755798339844,10.361583709716797,38.779998779296875,19.176067352294922,61.134273529052734,20.202098846435547,45.683109283447266
2010-08-04,8.00602912902832,31.762651443481445,7.659671306610107,10.61320972442627,38.790000915527344,19.233882904052734,61.68804168701172,19.870027542114258,45.9609375
2010-08-05,7.9670634269714355,31.4713191986084,7.633181095123291,10.559289932250977,38.56999969482422,19.17266082763672,61.49176025390625,19.59202003479004,45.551143646240234
2010-08-06,7.918050289154053,31.707534790039062,7.58577823638916,9.876304626464844,38.56999969482422,19.301904678344727,61.190330505371094,19.73102569580078,45.77340316772461
2010-08-09,7.9685821533203125,31.94374656677246,7.718225479125977,9.867319107055664,38.56999969482422,19.424346923828125,61.70909118652344,19.777362823486328,46.134586334228516
2010-08-10,7.897348403930664,31.865015029907227,7.4519362449646,9.939214706420898,38.56999969482422,19.38013458251953,61.06417465209961,19.360342025756836,46.21101379394531
2010-08-11,7.616657257080078,31.4870662689209,7.141031265258789,9.858331680297852,38.060001373291016,19.0604190826416,58.95414733886719,19.198171615600586,45.460845947265625
2010-08-12,7.66536808013916,31.069766998291016,7.0838704109191895,9.732522964477539,38.099998474121094,18.941375732421875,58.89105987548828,18.912437438964844,45.2733039855957
2010-08-13,7.5834736824035645,30.589460372924805,7.095022678375244,9.768465995788574,38.100101470947266,18.954978942871094,58.89105987548828,18.842937469482422,45.53725051879883
2010-08-16,7.539027214050293,30.636703491210938,7.164732933044434,9.777453422546387,38.1349983215332,19.006004333496094,58.484474182128906,18.92015266418457,45.44694900512695
2010-08-17,7.670849323272705,31.22723960876465,7.382227420806885,9.804411888122559,38.459999084472656,19.087631225585938,58.94712448120117,19.184125900268555,45.530311584472656
2010-08-18,7.704336166381836,31.22723960876465,7.415685653686523,9.885293006896973,38.349998474121094,18.992395401000977,58.97887420654297,19.269529342651367,45.50946044921875
2010-08-19,7.607221603393555,30.628826141357422,7.141031265258789,9.894280433654785,38.400001525878906,18.80193328857422,57.70915985107422,18.974504470825195,44.912132263183594
2010-08-20,7.59991455078125,30.25089454650879,7.111753940582275,9.939214706420898,38.150001525878906,18.808731079101562,56.89794158935547,18.81147003173828,45.009368896484375
2010-08-23,7.483010768890381,29.920196533203125,7.023916721343994,9.786439895629883,38.16999816894531,18.910764694213867,57.1942024230957,18.850282669067383,45.023250579833984
2010-08-24,7.3043084144592285,29.28242301940918,7.036467552185059,9.660626411437988,38.16999816894531,18.93117332458496,56.74979782104492,18.663955688476562,44.995479583740234
2010-08-25,7.394421577453613,29.353286743164062,7.150790691375732,9.876304626464844,37.83000183105469,18.83933448791504,56.96143341064453,18.71054458618164,44.849605560302734
2010-08-26,7.314963340759277,29.243051528930664,7.107571601867676,9.687586784362793,37.83000183105469,18.761117935180664,56.27717971801758,18.4931583404541,44.54398727416992
2010-08-27,7.355757713317871,29.290300369262695,7.301363468170166,9.660626411437988,37.962799072265625,19.101232528686523,57.13779830932617,18.578554153442383,44.53704833984375
2010-08-30,7.382547855377197,29.054092407226562,7.161945343017578,9.52582836151123,37.962799072265625,18.893754959106445,56.18547439575195,18.353412628173828,44.17586135864258
2010-08-31,7.400814056396484,28.81787109375,7.15915584564209,9.597721099853516,38.029998779296875,19.006004333496094,55.40952682495117,18.2214298248291,44.5787239074707
2010-09-01,7.620921611785889,29.44776153564453,7.507700443267822,9.804411888122559,38.20000076293945,19.492374420166016,57.14483642578125,18.555273056030273,45.41151428222656
2010-09-02,7.676937103271484,29.912321090698242,7.400352954864502,9.894280433654785,38.20000076293945,19.516185760498047,57.751487731933594,18.58632469177246,45.46749496459961
2010-09-03,7.877864360809326,30.376874923706055,7.550922393798828,10.07401180267334,38.5099983215332,19.57740592956543,58.8871955871582,18.858055114746094,45.887393951416016
2010-09-07,7.848637580871582,30.19576644897461,7.507700443267822,9.912252426147461,38.5099983215332,19.60120964050293,57.94194030761719,18.601852416992188,45.82441329956055
2010-09-08,8.004203796386719,30.022554397583008,7.523038864135742,9.993130683898926,38.61000061035156,19.66923713684082,58.372249603271484,18.578554153442383,45.78941345214844
2010-09-09,8.008771896362305,30.085542678833008,7.504915714263916,10.07401180267334,38.5099983215332,19.825687408447266,58.520362854003906,18.640663146972656,46.25829315185547
2010-09-10,8.019119262695312,30.56584930419922,7.523038864135742,10.002119064331055,38.630001068115234,19.90391731262207,59.21166229248047,18.51644515991211,46.47523880004883
2010-09-13,8.129633903503418,30.77843475341797,7.778174877166748,10.100972175598145,38.630001068115234,19.88678741455078,59.86064147949219,19.494678497314453,46.3632698059082
