Date,CL,GC
2010-07-06,29.16473960876465,5.25
2010-07-07,29.983015060424805,5.199999809265137
2010-07-08,30.345855712890625,5.199999809265137
2010-07-09,30.41619873046875,5.199999809265137
2010-07-12,30.671674728393555,5.199999809265137
2010-07-13,30.786441802978516,5.199999809265137
2010-07-14,30.845685958862305,5.25
2010-07-15,30.76424789428711,5.199999809265137
2010-07-16,30.667972564697266,5.199999809265137
2010-07-19,30.771644592285156,5.199999809265137
2010-07-20,31.09005355834961,5.099999904632568
2010-07-21,30.74201202392578,5.150000095367432
2010-07-22,30.768110275268555,5.150000095367432
2010-07-23,31.103487014770508,5.199999809265137
2010-07-26,31.20408058166504,
2010-07-27,31.52080726623535,5.199999809265137
2010-07-28,31.24880027770996,5.199999809265137
2010-07-29,29.109912872314453,5.199999809265137
2010-07-30,29.430356979370117,5.199999809265137
2010-08-02,29.158342361450195,5.300000190734863
2010-08-03,29.117345809936523,5.349999904632568
2010-08-04,29.087539672851562,5.349999904632568
2010-08-05,28.74099349975586,5.300000190734863
2010-08-06,28.506235122680664,5.400000095367432
2010-08-09,28.420530319213867,5.5
2010-08-10,29.054006576538086,5.550000190734863
2010-08-11,28.495065689086914,5.599999904632568
2010-08-12,28.700008392333984,
2010-08-13,28.46525001525879,
2010-08-16,28.38326644897461,5.099999904632568
2010-08-17,28.487606048583984,5.199999809265137
2010-08-18,28.618026733398438,5.300000190734863
2010-08-19,28.599407196044922,5.449999809265137
2010-08-20,28.331098556518555,5.400000095367432
2010-08-23,28.141061782836914,5.550000190734863
2010-08-24,28.122434616088867,5.5
2010-08-25,28.051631927490234,5.5
2010-08-26,27.570940017700195,5.199999809265137
2010-08-27,27.667823791503906,5.150000095367432
2010-08-30,27.522491455078125,5.150000095367432
2010-08-31,27.515037536621094,5.099999904632568
2010-09-01,27.9174747467041,5.150000095367432
2010-09-02,27.883956909179688,5.050000190734863
2010-09-03,27.891395568847656,4.980000019073486
2010-09-07,27.857864379882812,4.900000095367432
2010-09-08,27.794509887695312,4.920000076293945
2010-09-09,27.78333282470703,4.920000076293945
2010-09-10,28.014368057250977,5.0
2010-09-13,27.965927124023438,5.050000190734863
2010-09-14,28.107521057128906,5.050000190734863
2010-09-15,28.420530319213867,5.0
2010-09-16,28.536054611206055,5.0
2010-09-17,28.830429077148438,4.980000019073486
2010-09-20,29.158342361450195,5.050000190734863
2010-09-21,29.270130157470703,5.150000095367432
2010-09-22,29.232873916625977,5.199999809265137
2010-09-23,29.087539672851562,5.25
2010-09-24,29.258947372436523,5.150000095367432
2010-09-27,29.41172981262207,5.150000095367432
2010-09-28,29.36700439453125,5.150000095367432
2010-09-29,29.180700302124023,5.150000095367432
2010-09-30,28.640384674072266,5.199999809265137
2010-10-01,28.532320022583008,5.150000095367432
2010-10-04,28.476430892944336,4.960000038146973
2010-10-05,27.9174747467041,5.0
2010-10-06,27.559770584106445,5.0
2010-10-07,27.481510162353516,5.0
2010-10-08,27.9100284576416,4.980000019073486
2010-10-11,27.891395568847656,4.940000057220459
2010-10-12,27.9249324798584,4.940000057220459
2010-10-13,28.219318389892578,4.960000038146973
2010-10-14,28.260303497314453,5.0
2010-10-15,28.27893829345703,4.980000019073486
2010-10-18,28.591943740844727,5.0
2010-10-19,28.413089752197266,5.0
2010-10-20,28.759632110595703,5.0
2010-10-21,28.77838134765625,5.0
2010-10-22,28.83092498779297,5.0
2010-10-25,28.84217643737793,
2010-10-26,28.684581756591797,5.0
2010-10-27,28.328149795532227,4.980000019073486
2010-10-28,28.110515594482422,4.980000019073486
2010-10-29,28.93596839904785,4.980000019073486
2010-11-01,28.988506317138672,5.0
2010-11-02,29.284914016723633,5.0
2010-11-03,29.438749313354492,5.0
2010-11-04,29.431243896484375,5.0
2010-11-05,29.10482406616211,5.0
2010-11-08,29.0860595703125,5.199999809265137
2010-11-09,28.887195587158203,5.599999904632568
2010-11-10,28.86843490600586,5.800000190734863
2010-11-11,28.797151565551758,6.400000095367432
2010-11-12,28.73336410522461,6.699999809265137
2010-11-15,29.404987335205078,6.099999904632568
2010-11-16,28.819656372070312,5.699999809265137
2010-11-17,29.029775619506836,5.300000190734863
2010-11-18,29.344959259033203,5.400000095367432
2010-11-19,29.46501922607422,5.400000095367432
2010-11-22,29.412494659423828,5.199999809265137
2010-11-23,29.17610740661621,5.099999904632568
2010-11-24,29.254898071289062,5.050000190734863
2010-11-26,29.037275314331055,5.400000095367432
2010-11-29,28.962238311767578,5.400000095367432
2010-11-30,28.72211265563965,5.349999904632568
2010-12-01,28.97725486755371,5.349999904632568
2010-12-02,29.17610740661621,5.400000095367432
2010-12-03,29.247407913208008,5.400000095367432
2010-12-06,29.168609619140625,
2010-12-07,29.32993507385254,5.400000095367432
2010-12-08,29.510051727294922,5.349999904632568
2010-12-09,29.337446212768555,5.449999809265137
2010-12-10,29.344959259033203,
2010-12-13,29.77269172668457,5.699999809265137
2010-12-14,30.309236526489258,6.0
2010-12-15,30.388025283813477,5.800000190734863
2010-12-16,30.45932388305664,5.75
2010-12-17,30.391767501831055,5.599999904632568
2010-12-20,30.181657791137695,5.449999809265137
2010-12-21,29.979049682617188,5.5
2010-12-22,30.361753463745117,5.599999904632568
2010-12-23,30.21541976928711,5.650000095367432
2010-12-27,30.1704044342041,5.699999809265137
2010-12-28,30.309236526489258,5.699999809265137
2010-12-29,30.18916893005371,5.599999904632568
2010-12-30,30.129135131835938,5.599999904632568
2010-12-31,30.1553897857666,
2011-01-03,29.937786102294922,
2011-01-04,29.896514892578125,5.800000190734863
2011-01-05,29.708908081054688,5.699999809265137
2011-01-06,29.532554626464844,5.699999809265137
2011-01-07,29.389978408813477,5.699999809265137
2011-01-10,29.224885940551758,5.550000190734863
2011-01-11,29.344959259033203,5.650000095367432
2011-01-12,29.41999626159668,5.650000095367432
2011-01-13,29.382469177246094,5.699999809265137
2011-01-14,29.382469177246094,5.75
2011-01-18,29.416236877441406,5.550000190734863
2011-01-19,29.641361236572266,5.599999904632568
2011-01-20,29.637611389160156,5.599999904632568
2011-01-21,29.841588973999023,5.650000095367432
2011-01-24,30.15889549255371,5.25
2011-01-25,30.2646541595459,5.349999904632568
2011-01-26,30.21933364868164,5.400000095367432
2011-01-27,29.233423233032227,5.400000095367432
2011-01-28,29.082334518432617,5.449999809265137
2011-01-31,28.999223709106445,5.5
2011-02-01,28.976564407348633,5.5
2011-02-02,28.72725486755371,5.5
2011-02-03,28.681922912597656,5.5
2011-02-04,28.799022674560547,5.5
2011-02-07,28.814125061035156,5.400000095367432
2011-02-08,29.675382614135742,5.400000095367432
2011-02-09,29.58472442626953,5.449999809265137
2011-02-10,29.361860275268555,5.5
2011-02-11,29.811376571655273,5.300000190734863
2011-02-14,29.84535789489746,5.25
2011-02-15,29.55450439453125,5.199999809265137
2011-02-16,29.66781997680664,5.150000095367432
2011-02-17,29.614944458007812,5.300000190734863
2011-02-18,29.622499465942383,
2011-02-22,29.69050407409668,5.300000190734863
2011-02-23,29.60361671447754,5.300000190734863
2011-02-24,29.335426330566406,5.300000190734863
2011-02-25,29.509187698364258,5.300000190734863
2011-02-28,29.66027069091797,5.150000095367432
2011-03-01,29.327863693237305,5.199999809265137
2011-03-02,29.199440002441406,5.150000095367432
2011-03-03,29.490310668945312,5.150000095367432
2011-03-04,29.274980545043945,5.300000190734863
2011-03-07,29.29008674621582,5.400000095367432
2011-03-08,29.535621643066406,5.400000095367432
2011-03-09,29.841588973999023,5.349999904632568
2011-03-10,29.834033966064453,5.400000095367432
2011-03-11,29.90959358215332,5.349999904632568
2011-03-14,29.565839767456055,5.349999904632568
2011-03-15,29.188106536865234,5.400000095367432
2011-03-16,28.957677841186523,5.400000095367432
2011-03-17,28.972782135009766,5.349999904632568
2011-03-18,29.06722068786621,5.349999904632568
2011-03-21,29.61872673034668,5.400000095367432
2011-03-22,29.626272201538086,5.449999809265137
2011-03-23,29.573392868041992,5.449999809265137
2011-03-24,30.332658767700195,5.449999809265137
2011-03-25,30.2759952545166,5.449999809265137
2011-03-28,30.404422760009766,5.5
2011-03-29,30.37797737121582,5.5
2011-03-30,30.6763973236084,5.550000190734863
2011-03-31,30.506418228149414,5.599999904632568
2011-04-01,30.415748596191406,5.650000095367432
2011-04-04,30.604646682739258,5.650000095367432
2011-04-05,30.536632537841797,5.699999809265137
2011-04-06,30.797283172607422,
2011-04-07,30.80861473083496,5.75
2011-04-08,30.702844619750977,5.75
2011-04-11,30.82750129699707,5.800000190734863
2011-04-12,31.178791046142578,5.800000190734863
2011-04-13,30.82750129699707,
2011-04-14,30.91438102722168,
2011-04-15,30.903057098388672,
2011-04-18,30.72927474975586,5.5
2011-04-19,30.755720138549805,5.5
2011-04-20,30.699066162109375,5.550000190734863
2011-04-21,30.683826446533203,5.550000190734863
2011-04-25,30.39850425720215,5.650000095367432
2011-04-26,30.645811080932617,5.650000095367432
2011-04-27,30.839832305908203,5.699999809265137
2011-04-28,31.566516876220703,5.75
2011-04-29,32.09154510498047,5.599999904632568
2011-05-02,32.16762161254883,
2011-05-03,32.224693298339844,5.599999904632568
2011-05-04,32.58613967895508,5.650000095367432
2011-05-05,32.30078887939453,
2011-05-06,32.29317855834961,5.699999809265137
2011-05-09,32.33123779296875,5.900000095367432
2011-05-10,32.51384735107422,6.050000190734863
2011-05-11,32.36545944213867,6.0
2011-05-12,33.17964172363281,5.849999904632568
2011-05-13,32.928550720214844,6.0
2011-05-16,32.70027160644531,
2011-05-17,32.82201385498047,
2011-05-18,32.799190521240234,6.0
2011-05-19,33.061702728271484,5.900000095367432
2011-05-20,32.928550720214844,5.900000095367432
2011-05-23,32.745914459228516,5.75
2011-05-24,32.567108154296875,5.75
2011-05-25,32.3692626953125,5.900000095367432
2011-05-26,32.4605712890625,6.0
2011-05-27,32.612762451171875,5.849999904632568
2011-05-31,33.301387786865234,5.849999904632568
2011-06-01,33.065513610839844,5.800000190734863
2011-06-02,32.52145767211914,5.849999904632568
2011-06-03,32.0002326965332,5.900000095367432
2011-06-06,32.121971130371094,5.849999904632568
2011-06-07,31.916540145874023,5.800000190734863
2011-06-08,32.038272857666016,5.599999904632568
2011-06-09,32.376888275146484,5.650000095367432
2011-06-10,32.224693298339844,5.699999809265137
2011-06-13,32.46819305419922,5.699999809265137
2011-06-14,32.947574615478516,5.699999809265137
2011-06-15,32.62798309326172,5.75
2011-06-16,32.936153411865234,
2011-06-17,33.434547424316406,5.699999809265137
2011-06-20,33.90251541137695,5.650000095367432
2011-06-21,33.830223083496094,5.699999809265137
2011-06-22,33.301387786865234,5.699999809265137
2011-06-23,32.799190521240234,5.699999809265137
2011-06-24,32.51384735107422,5.75
2011-06-27,32.49481964111328,
2011-06-28,32.65081024169922,5.75
2011-06-29,33.000831604003906,5.75
2011-06-30,33.2557373046875,5.75
2011-07-01,33.65902328491211,
2011-07-05,33.472591400146484,5.849999904632568
2011-07-06,33.63999557495117,5.800000190734863
2011-07-07,33.776954650878906,5.900000095367432
2011-07-08,33.63999557495117,5.800000190734863
2011-07-11,33.5943489074707,5.75
2011-07-12,33.461181640625,5.75
2011-07-13,33.442161560058594,5.800000190734863
2011-07-14,33.130184173583984,5.800000190734863
2011-07-15,33.864471435546875,
2011-07-18,33.47639465332031,5.800000190734863
2011-07-19,33.67803192138672,5.849999904632568
2011-07-20,33.693267822265625,5.849999904632568
2011-07-21,33.86066818237305,5.900000095367432
2011-07-22,33.554290771484375,5.949999809265137
2011-07-25,33.23261642456055,6.0
2011-07-26,33.274742126464844,6.050000190734863
2011-07-27,32.73862075805664,6.099999904632568
2011-07-28,32.5050048828125,6.400000095367432
2011-07-29,32.313541412353516,6.400000095367432
2011-08-01,32.17566680908203,6.25
2011-08-02,32.466712951660156,6.300000190734863
2011-08-03,32.290565490722656,6.300000190734863
2011-08-04,31.624221801757812,6.25
2011-08-05,32.2254638671875,6.099999904632568
2011-08-08,31.70846939086914,5.900000095367432
2011-08-09,31.899959564208984,5.900000095367432
2011-08-10,30.70513153076172,5.949999809265137
2011-08-11,32.23311233520508,5.900000095367432
2011-08-12,32.68117141723633,
2011-08-15,33.033477783203125,5.949999809265137
2011-08-16,33.01816940307617,5.949999809265137
2011-08-17,33.05263900756836,6.0
2011-08-18,32.5662841796875,5.949999809265137
2011-08-19,32.54713439941406,5.900000095367432
2011-08-22,32.6275520324707,5.900000095367432
2011-08-23,33.320709228515625,5.849999904632568
2011-08-24,33.431758880615234,5.900000095367432
2011-08-25,33.259422302246094,5.550000190734863
2011-08-26,33.63854217529297,5.400000095367432
2011-08-29,34.377647399902344,5.449999809265137
2011-08-30,34.71080017089844,5.599999904632568
2011-08-31,34.4542350769043,5.650000095367432
2011-09-01,34.427433013916016,5.699999809265137
2011-09-02,33.89895248413086,5.650000095367432
2011-09-06,34.07894515991211,5.650000095367432
2011-09-07,35.158870697021484,
2011-09-08,34.64188003540039,5.650000095367432
2011-09-09,34.067466735839844,5.650000095367432
2011-09-12,33.59259033203125,5.550000190734863
2011-09-13,34.258934020996094,5.5
2011-09-14,34.99803161621094,5.5
2011-09-15,35.34270095825195,5.400000095367432
2011-09-16,35.859676361083984,5.449999809265137
2011-09-19,35.73714065551758,5.5
2011-09-20,35.98221969604492,
2011-09-21,34.46189880371094,5.5
2011-09-22,33.47388458251953,5.400000095367432
2011-09-23,34.05213165283203,5.099999904632568
2011-09-26,34.80656051635742,5.0
2011-09-27,34.875484466552734,5.099999904632568
2011-09-28,33.97937774658203,5.0
2011-09-29,34.28956985473633,5.400000095367432
2011-09-30,33.96023941040039,5.050000190734863
2011-10-03,33.81471633911133,4.880000114440918
2011-10-04,33.86066818237305,4.900000095367432
2011-10-05,34.274253845214844,4.980000019073486
2011-10-06,34.53848648071289,4.980000019073486
2011-10-07,34.622745513916016,4.980000019073486
2011-10-10,35.1320686340332,4.980000019073486
2011-10-11,34.59976577758789,5.050000190734863
2011-10-12,34.93293762207031,4.960000038146973
2011-10-13,34.89080047607422,4.980000019073486
2011-10-14,35.36181640625,5.0
2011-10-17,34.8256950378418,5.0
2011-10-18,35.36181640625,5.050000190734863
2011-10-19,35.30056381225586,4.920000076293945
2011-10-20,35.08612060546875,4.900000095367432
2011-10-21,36.196041107177734,4.920000076293945
2011-10-24,35.163185119628906,
2011-10-25,34.67759704589844,4.900000095367432
2011-10-26,34.89341354370117,4.900000095367432
2011-10-27,35.197879791259766,4.920000076293945
2011-10-28,35.15548324584961,4.940000057220459
2011-10-31,34.82789993286133,4.940000057220459
2011-11-01,33.949195861816406,4.940000057220459
2011-11-02,33.89139175415039,4.920000076293945
2011-11-03,34.11491775512695,4.920000076293945
2011-11-04,33.93763732910156,4.920000076293945
2011-11-07,34.087955474853516,4.920000076293945
2011-11-08,34.469486236572266,4.940000057220459
2011-11-09,33.702552795410156,5.0
2011-11-10,33.96847152709961,4.980000019073486
2011-11-11,34.36542510986328,4.960000038146973
2011-11-14,34.1650276184082,4.760000228881836
2011-11-15,34.21895980834961,4.840000152587891
2011-11-16,34.161170959472656,4.840000152587891
2011-11-17,33.92991256713867,4.840000152587891
2011-11-18,34.14960861206055,4.880000114440918
2011-11-21,33.69868850708008,4.800000190734863
2011-11-22,33.99159622192383,4.840000152587891
2011-11-23,33.32872772216797,4.820000171661377
2011-11-25,33.425071716308594,4.840000152587891
2011-11-28,34.022430419921875,4.840000152587891
2011-11-29,34.569679260253906,4.840000152587891
2011-11-30,35.26339340209961,4.840000152587891
2011-12-01,34.727684020996094,4.860000133514404
2011-12-02,34.758544921875,4.840000152587891
2011-12-05,34.84716796875,4.840000152587891
2011-12-06,34.89341354370117,4.880000114440918
2011-12-07,35.147769927978516,4.900000095367432
2011-12-08,34.89727020263672,4.920000076293945
2011-12-09,34.86257553100586,4.920000076293945
2011-12-12,34.766231536865234,4.920000076293945
2011-12-13,34.565834045410156,5.0
2011-12-14,34.415531158447266,4.940000057220459
2011-12-15,34.9088249206543,4.940000057220459
2011-12-16,34.642913818359375,4.960000038146973
2011-12-19,34.6506233215332,4.980000019073486
2011-12-20,35.28266525268555,4.920000076293945
2011-12-21,35.82991027832031,4.920000076293945
2011-12-22,35.61410903930664,4.900000095367432
2011-12-23,35.87615966796875,4.880000114440918
2011-12-27,35.97251892089844,4.880000114440918
2011-12-28,35.73741149902344,4.880000114440918
2011-12-29,35.9262809753418,4.900000095367432
2011-12-30,35.60638427734375,4.920000076293945
2012-01-03,35.10152053833008,4.920000076293945
2012-01-04,34.91654586791992,5.0
2012-01-05,34.73926544189453,4.940000057220459
2012-01-06,34.60822296142578,4.900000095367432
2012-01-09,34.60051345825195,4.900000095367432
2012-01-10,34.473350524902344,4.980000019073486
2012-01-11,34.11106872558594,4.960000038146973
2012-01-12,34.126495361328125,5.0
2012-01-13,34.11491775512695,5.0
2012-01-17,34.581241607666016,5.0
2012-01-18,34.804771423339844,5.0
2012-01-19,34.67374038696289,5.0
2012-01-20,34.52246856689453,5.050000190734863
2012-01-23,34.2780876159668,5.0
2012-01-24,34.23154067993164,5.0
2012-01-25,34.69313430786133,5.050000190734863
2012-01-26,35.434017181396484,5.050000190734863
2012-01-27,35.06552505493164,5.099999904632568
2012-01-30,34.72028350830078,5.099999904632568
2012-01-31,35.18963623046875,5.050000190734863
2012-02-01,35.348670959472656,5.099999904632568
2012-02-02,35.25557327270508,5.099999904632568
2012-02-03,35.50770950317383,5.099999904632568
2012-02-06,35.39134216308594,5.099999904632568
2012-02-07,35.50770950317383,5.099999904632568
2012-02-08,35.48055648803711,5.150000095367432
2012-02-09,35.593040466308594,5.099999904632568
2012-02-10,35.36419677734375,5.050000190734863
2012-02-13,35.5464973449707,5.050000190734863
2012-02-14,35.64735412597656,5.050000190734863
2012-02-15,35.74820327758789,5.099999904632568
2012-02-16,36.19816589355469,5.0
2012-02-17,36.17101287841797,4.940000057220459
2012-02-21,36.217559814453125,4.900000095367432
2012-02-22,36.12833786010742,4.900000095367432
2012-02-23,36.20203399658203,4.920000076293945
2012-02-24,36.19041061401367,4.960000038146973
2012-02-27,35.83741760253906,4.960000038146973
2012-02-28,36.0623893737793,4.960000038146973
2012-02-29,36.143863677978516,4.960000038146973
2012-03-01,36.01584243774414,4.960000038146973
2012-03-02,36.151611328125,4.960000038146973
2012-03-05,36.20979690551758,4.980000019073486
2012-03-06,36.20591735839844,4.980000019073486
2012-03-07,36.00809097290039,4.960000038146973
2012-03-08,36.43864440917969,4.980000019073486
2012-03-09,36.45417022705078,5.050000190734863
2012-03-12,36.64811325073242,4.980000019073486
2012-03-13,36.93903732299805,5.0
2012-03-14,36.90801239013672,5.050000190734863
2012-03-15,37.01272964477539,5.0
2012-03-16,36.768367767333984,5.050000190734863
2012-03-19,36.993324279785156,5.050000190734863
2012-03-20,37.10195541381836,5.050000190734863
2012-03-21,37.303653717041016,5.050000190734863
2012-03-22,37.34632110595703,5.050000190734863
2012-03-23,37.21443176269531,5.0
2012-03-26,37.55189895629883,5.0
2012-03-27,37.513118743896484,5.0
2012-03-28,37.257110595703125,5.0
2012-03-29,37.50537109375,5.0
2012-03-30,37.92815399169922,5.0
2012-04-02,38.184165954589844,5.0
2012-04-03,38.10272979736328,5.0
2012-04-04,37.95530700683594,4.980000019073486
2012-04-05,38.07556915283203,4.980000019073486
2012-04-09,37.6411247253418,4.980000019073486
2012-04-10,37.303653717041016,4.940000057220459
2012-04-11,37.447174072265625,4.960000038146973
2012-04-12,37.79627227783203,4.860000133514404
2012-04-13,37.707061767578125,4.860000133514404
2012-04-16,37.885501861572266,4.860000133514404
2012-04-17,38.242347717285156,4.860000133514404
2012-04-18,38.20744705200195,4.880000114440918
2012-04-19,38.083316802978516,4.880000114440918
2012-04-20,38.59858703613281,4.900000095367432
2012-04-23,38.145782470703125,4.880000114440918
2012-04-24,38.42292785644531,4.880000114440918
2012-04-25,38.87185287475586,4.900000095367432
2012-04-26,38.82889175415039,4.880000114440918
2012-04-27,38.403404235839844,4.920000076293945
2012-04-30,38.62201690673828,4.900000095367432
2012-05-01,38.68446731567383,4.920000076293945
2012-05-02,39.17240905761719,4.900000095367432
2012-05-03,39.031890869140625,4.900000095367432
2012-05-04,38.69618606567383,4.920000076293945
2012-05-07,38.87965774536133,4.920000076293945
2012-05-08,38.715702056884766,4.920000076293945
2012-05-09,38.676666259765625,4.900000095367432
2012-05-10,38.899169921875,4.860000133514404
2012-05-11,38.766441345214844,4.900000095367432
2012-05-14,38.649330139160156,4.860000133514404
2012-05-15,39.441768646240234,4.860000133514404
2012-05-16,39.551063537597656,4.800000190734863
2012-05-17,38.96162796020508,4.800000190734863
2012-05-18,38.56346130371094,4.760000228881836
2012-05-21,38.62981033325195,4.739999771118164
2012-05-22,38.719600677490234,4.739999771118164
2012-05-23,38.407318115234375,4.71999979019165
2012-05-24,38.69618606567383,4.760000228881836
2012-05-25,38.5673713684082,4.699999809265137
2012-05-29,38.78596496582031,4.71999979019165
2012-05-30,38.57907485961914,4.71999979019165
2012-05-31,38.37218475341797,4.739999771118164
2012-06-01,37.661739349365234,4.71999979019165
2012-06-04,37.931087493896484,4.71999979019165
2012-06-05,37.96231460571289,4.679999828338623
2012-06-06,38.38389587402344,4.699999809265137
2012-06-07,38.547847747802734,4.699999809265137
2012-06-08,39.1021614074707,4.739999771118164
2012-06-11,39.031890869140625,4.760000228881836
2012-06-12,39.05530548095703,4.739999771118164
2012-06-13,39.11777114868164,4.739999771118164
2012-06-14,39.551063537597656,4.760000228881836
2012-06-15,39.63304901123047,4.820000171661377
2012-06-18,39.68769073486328,4.820000171661377
2012-06-19,39.54326248168945,4.840000152587891
2012-06-20,39.32074737548828,4.820000171661377
2012-06-21,38.821102142333984,4.760000228881836
2012-06-22,38.99675369262695,4.760000228881836
2012-06-25,38.770347595214844,4.78000020980835
2012-06-26,39.0748291015625,4.739999771118164
2012-06-27,39.62131881713867,4.71999979019165
2012-06-28,39.81260681152344,4.71999979019165
2012-06-29,40.63626480102539,4.71999979019165
2012-07-02,40.48793411254883,4.739999771118164
2012-07-03,40.835350036621094,4.760000228881836
2012-07-05,40.850955963134766,4.739999771118164
2012-07-06,40.71043014526367,4.739999771118164
2012-07-09,40.6987190246582,4.679999828338623
2012-07-10,40.558189392089844,4.679999828338623
2012-07-11,40.53086471557617,4.71999979019165
